Регистровый номер;Строительный номер;IMO;MMSI;Название судна;Проект судна;Назначение судна;Формула класса;Источник данных;Место постройки;Завод постройки;Город постройки;Страна постройки;Порт приписки;Учреждение регистрации;Текущее состояние;Заложено;Дата закладки киля;Дата значительной части;Спущено на воду;Построено;Длина наибольшая теоретическая;Длина расчетная;Длина габаритная;Длина конструктивная;Ширина габаритная;Ширина конструктивная;Валовая вместимость;Чистая вместимость;Дедвейт;Грузоподъемность;Водоизмещение;Осадка;Высота борта;Надводный борт;Скорость;Тип силовой установки;Заводская модель главного двигателя;Запасы топлива;Количество движителей;Тип движителя;Численность экипажа;Спецперсонал;Число пассажиров коечные;Число пассажиров бескоечных;Общее число пассажиров;Количество лопастей;Холодильная установка;Рабочая температура;Хладагенты;Количество охлаждаемых грузовых помещений;Вместимость охлаждаемого грузового помещения;Количество наливных танков;Объём наливного танка;Суммарный объем наливных танков;Количество контейнеров;Тип контейнеров;Количество палуб;Количество переборок продольных;Количество переборок поперечных;Общее количество переборок;Водяной балласт;Подогреватели;Категория якорных цепей;Калибр якорных цепей
232543;;;;НМ-Троица;ПМП;Разводной наплавной мост;Л0,6 III;Речной регистр, Fleetphoto;Предприятие В-2566;Судостроительный завод «Ока» МСП СССР (ССЗ №342, предприятие п/я В-2566, предприятие п/я №31); Навашино;;Москва  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1983;;;166.5;162;8.03;8.03;1850.8;0;0;20;0;;0.75;0.11;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;1;;;;;
232604;467;;;Тайга;183ВМ;Плавучий объект, понтон;Р1,2 IV;Речной регистр;Тавда;;;;;;;;;;;01.01.1983;;;42.22;34.55;7.54;7.5;320;0;60;60;174.35;;1.3;0.44;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;2;;;;;
232747;8/2;;;ДМ-055;Р-70;Пассажирский дебаркадер;Р 1,2 I;Речной регистр;Тобольский СРЗ,Тобольск;;;;;;;;;;;01.01.1976;;;24.1;22.5;12.4;12;1194.3;0;9.76;0;130.72;;2.7;2.15;;;;;;;1;;;;9;;;;;;;0;;0;;;;0;3;;;;;
232748;19;;;ДМ-05;ТСК.205;Пассажирский дебаркадер для отдыха экипажей и транзитных пассажиров;Р 1,2 I;Речной регистр, Fleetphoto;ЗАО ТСК,Тюмень;ЗАО «Тюменьсудокомплект»; Тюмень;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2008;;;36.2;31.4;9.8;9;1454.62;0;13.54;0;119.54;;1.4;0.95;;;;;;;5;;;;40;;;;;;;0;;0;;;;0;4;;;;;
232754;8/1;;;ДМ-054;Р-70;Пассажирский дебаркадер;Р 1,2 I;Речной регистр;Тобольский СРЗ,Тобольск;;;;;;;;;;;01.01.1976;;;24.1;22.5;12.4;12;1194.3;0;9.76;0;130.72;;2.7;2.15;;;;;;;1;;;;9;;;;;;;0;;0;;;;0;3;;;;;
232818;1;;;ПП-01;ТП 29.10/ПР;Плавучий объект (причал) для безопасного подхода и стоянки пассажирских судов, посадки пассажиров на;Р 1,2;Fleetphoto, Речной регистр;Омский ССРЗ;ЗАО «Омский судоремонтный завод»; Омск;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;11.08.2011;;;65.14;57.36;10.24;10;1200.8;0;13;0;151.6;;2.1;1.83;;;;;;;0;;;;0;;;;;;;0;;0;;;;1;4;;;;;
232820;2;;;ПП-02;ТП 29.10/ПР;Плавучий объект (причал) для безопасного подхода и стоянки пассажирских судов, посадки пассажиров на;Р 1,2 I;Речной регистр, Fleetphoto;Омск;ЗАО «Омский судоремонтный завод»; Омск;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2011;;;65.14;57.36;10.24;10;1200.8;0;13;0;151.6;;2.1;1.83;;;;;;;0;;;;0;;;;;;;0;;0;;;;1;4;;;;;
232845;1;;;Стр. №1;055.01, 055.02;Пассажирский плавучий причал;Р1,2;Fleetphoto, Речной регистр;Тюмень;Экспериментальная судоверфь; Тюмень;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;25.12.2012;;;50;39.7;12;11.2;182.3;0;10.12;0;109.63;;1;0.4;;;;;;;0;;;;0;;;;;;;0;;0;;;;2;2;;;;;
232882;1;;;Стр №1 проект № 055.02;055.02;Пассажирский плавучий причал;О 2,0 I;Речной регистр, Fleetphoto;Тюмень;Экспериментальная судоверфь; Тюмень;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2013;;;50;39.7;12;11.2;206.6;0;9;0;109.63;;1;0.4;;;;;;;0;;;;40;;;;;;;0;;0;;;;2;2;;;;;
232905;С-334;;;ОМ 00-60;191В;Понтон.Несамоходный причальный понтон;Л0,6;Fleetphoto, Речной регистр;Омск;ГП «Омский судостроительно-судоремонтный завод им. 60-летия Октября ИРП МРФ РСФСР»; Омск;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1989;;;26.68;25.8;5.1;5;322.6;0;15;0;35.56;;1.8;1.52;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
232910;С-213;;;ОМ 00-57;191В;Понтон. Несамоходный причальный понтон;Л0,6;Fleetphoto, Речной регистр;Омск;ГП «Омский судостроительно-судоремонтный завод им. 60-летия Октября ИРП МРФ РСФСР»; Омск;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1981;;;26.68;25.8;5.1;5;322.6;0;15;0;35.56;;1.8;1.52;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
232911;С-223;;;ОМ 00-58;191В;Понтон. Несамоходный причальный понтон;Л0,6;Fleetphoto, Речной регистр;Омск;ГП «Омский судостроительно-судоремонтный завод им. 60-летия Октября ИРП МРФ РСФСР»; Омск;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1982;;;26.68;25.8;5.1;5;322.6;0;15;0;35.56;;1.8;1.52;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
232913;;;;ОМ 00-49;191В;Понтон.Несамоходный причальный понтон;Л0,6 IV;Fleetphoto, Речной регистр;Омск;ГП «Омский судостроительно-судоремонтный завод ИРП МРФ РСФСР»; Омск;;Омск  ;РКО (РРР до 2022); Судьба не установлена ;;;;;01.01.1972;;;26.68;25.8;5.1;5;322.6;0;15;0;35.56;;1.8;1.52;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
232918;;;;ОМ 16-39;б/п;Понтон. Плавучий причал для обслуживания парома;Р 1,2 IV;Речной регистр, Fleetphoto;с.Знаменское;(Rus); (Россия);;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2003;;;35.3;35;7.8;7.5;291.5;0;2;2;45;;1.3;1.1;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
232919;;;;ОМ 16-40;б/п;Понтон. Плавучий причал для обслуживания парома;Р 1,2 IV;Речной регистр, Fleetphoto;с.Знаменское;(Rus); (Россия);;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2003;;;35.3;35;7.8;7.5;291.5;0;2;2;45;;1.3;1.1;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
232923;;;;Причал-1;183Б, 183БМ;Понтон. Плавучий причал для обслуживания паромов;Р1,2;Fleetphoto, Речной регистр;Омск;ОАО «Омский судостроительно-судоремонтный завод»; Омск;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1995;;;23.9;21;14.7;7.5;124.5;0;50;50;92;;0.9;0.35;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;4;;;;;
232924;;;;Причал-2;183Б, 183БМ;Понтон. Плавучий причал для обслуживания паромов;Р1,2;Fleetphoto, Речной регистр;Омск;ОАО «Омский судостроительно-судоремонтный завод»; Омск;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1995;;;23.9;21;14.7;7.5;124.5;0;50;50;92;;0.9;0.35;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;4;;;;;
232962;б/н;;;ПС-3;ПС-01-03;Понтон. Плавучий причал для обслуживания паромов;Р 1,2 IV;Речной регистр, Fleetphoto;Омск;ОАО «Омский судостроительно-судоремонтный завод»; Омск;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1996;;;23;23;7.7;7.5;184;0;50;50;89.5;;0.9;0.32;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;4;;;;;
232963;б/н;;;ПС-4;ПС-01-03;Понтон. Плавучий причал для обслуживания паромов;Р 1,2 IV;Речной регистр, Fleetphoto;Омск;ОАО «Омский судостроительно-судоремонтный завод»; Омск;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1996;;;23;23;7.7;7.5;184;0;50;50;89.5;;0.9;0.32;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;4;;;;;
232981;1;;;Гавань;352.01;Плавучий причал, ресторан;Л 0,6 I;Речной регистр, Fleetphoto;"ООО ""ТСЗ"",Тюмень";Тюменский судостроительный завод им. 60-летия СССР; Тюмень;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1988;;;31.4;31.2;12.2;12;755.9;0;36.5;36.5;254.5;;2.38;1.7;;;;;;;0;;;;100;;;;;;;0;;0;;;;1;3;;;;;
232988;;;;СРФ-25;б/п;Несамоходный причальный понтон;Р1,2 IV;Речной регистр;Омский ССРЗ Омск;;;;;;;;;;;01.01.2002;;;25.8;25.8;5;5;232.1;0;0;0;0;;1.8;0;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
232990;1;;;ПП-12-01;052.01;Плавучий причал;Р 1,2 I;Речной регистр, Fleetphoto;г.Тюмень;Экспериментальная судоверфь; Тюмень;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2012;;;25;20.2;5;5;223.6;0;3.75;0;24;;2;1.7;;;;;;;0;;;;50;;;;;;;0;;0;;;;0;3;;;;;
232991;2;;;ПП-12-02;052.01;Плавучий причал;Р 1,2 I;Речной регистр, Fleetphoto;г.Тюмень;Экспериментальная судоверфь; Тюмень;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2012;;;25;20.2;5;5;223.6;0;3.75;0;24;;2;1.7;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
232992;3;;;ПП-12-03;052.01;Причальный понтон для перехода пассажиров с берега на транзитные суда;Р 1,2 I;Речной регистр, Fleetphoto;г.Тюмень;Экспериментальная судоверфь; Тюмень;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2012;;;25;23.6;5;5;223.3;0;3.75;0;24;;2;1.7;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
232993;4;;;ПП-12-04;052.01;Причальный понтон для перехода пассажиров с берега на транзитные суда;Р 1,2 I;Речной регистр, Fleetphoto;г.Тюмень;Экспериментальная судоверфь; Тюмень;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2012;;;25;23.6;5;5;223.3;0;3.75;0;24;;2;1.7;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
232994;5;;;ПП-12-05;052.01;Несамоходный причальный понтон для перехода пассажиров с берега на транзитные суда;Р 1,2 I;Речной регистр, Fleetphoto;г.Тюмень;Экспериментальная судоверфь; Тюмень;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2012;;;25;23.6;5;5;223.3;0;3.75;0;24;;2;1.7;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
232995;6;;;ПП-12-06;052.01;Причальный понтон для перехода пассажиров с берега на транзитные суда;Р 1,2 I;Речной регистр, Fleetphoto;г.Тюмень;Экспериментальная судоверфь; Тюмень;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2012;;;25;23.6;5;5;223.3;0;3.75;0;24;;2;1.7;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
232996;7;;;ПП-12-07;052.01;Несамоходный причальный понтон для перехода пассажиров с берега на транзитные суда;Р 1,2 I;Речной регистр, Fleetphoto;г.Тюмень;Экспериментальная судоверфь; Тюмень;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2012;;;25;23.6;5;5;223.3;0;3.75;0;24;;2;1.7;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
232997;8;;;ПП-12-08;052.01;Плавучий причал;Р 1,2 I;Речной регистр, Fleetphoto;г.Тюмень;Экспериментальная судоверфь; Тюмень;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2012;;;25;20.2;5;5;223.6;0;3.75;0;24;;2;1.7;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
232998;9;;;ПП-12-09;052.01;Плавучий причал;Р 1,2 I;Речной регистр, Fleetphoto;г.Тюмень;Экспериментальная судоверфь; Тюмень;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2012;;;25;20.2;5;5;223.6;0;3.75;0;24;;2;1.7;;;;;;;0;;;;50;;;;;;;0;;0;;;;0;3;;;;;
232999;7;;;ПП-12-10;052.01;Несамоходный причальный понтон для перехода пассажиров с берега на транзитные суда;Р 1,2 I;Речной регистр, Fleetphoto;г.Тюмень;Экспериментальная судоверфь; Тюмень;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2012;;;25;23.6;5;5;223.3;0;3.75;0;24;;2;1.7;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
233000;5;;;Остров-1;РЕГК.111025/Остров100;Плавучий объект (причал);Р 1,2 IV;Речной регистр, Fleetphoto;Выборг;Выборгский судостроительный завод; Выборг;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2013;;;19.5;18;5;4.8;2.8;0;6.5;6.5;16.5;;0.95;0.5;;;;;;;0;;;;12;;;;;;;0;;0;;;;0;0;;;;;
234134;495;;;Спецплавпричал ПЖ-61;842;Плавучий объект, 3-х секционный причальный понтон;Р1,2 IV;Речной регистр, Fleetphoto;Азов;ЗАО «Азовская судоверфь»; Азов;;Москва  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1995;;;108.8;108;9.4;9;2488.4;0;249;249;1611;;2.6;1.2;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;25;;;;;
234143;17-21,25,26;;;НП-120;1849;Несамоходный понтонный паром;Л 0,6;Речной регистр, Fleetphoto;п/я В-2566;Судостроительный завод «Ока» МСП СССР (ССЗ №342, предприятие п/я В-2566, предприятие п/я №31); Навашино;;Москва  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1980;;;48.62;44.5;8.03;7.2;233.5;0;120;120;168.45;;0.75;0.2;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;10;;;;;
234409;;;;Дебаркадер-458;39;Ж/б причальный дебаркадер;Р1,2 I;Речной регистр;Сокольская судоверфь;;;;;;;;;;;01.01.1958;;;20.4;20;7.4;7;478.3;0;1.7;0;112;;2;1.2;;;;;;;3;;;;0;;;;;;;0;;0;;;;0;7;;;;;
234915;485;;;Плавпричал № 485;824;Плавучий объект, причальный железобетонный понтон;Р1,2 IV;Речной регистр, Fleetphoto;Свирская судоверфь;ОАО «Свирская судостроительная верфь»; Никольский;;Санкт-Петербург  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1995;;;108;108;9.4;9;2472.8;0;0;0;1389;;2.6;1.54;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;11;;;;;
234916;454;;;Плавпричал № 454;824;Плавучий объект, причальный железобетоный понтон;Р1,2 IV;Речной регистр, Fleetphoto;Свирская судоверфь;Свирская судостроительная верфь; Никольский;;Санкт-Петербург  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1988;;;108.9;108;9.4;9;2472.8;0;0;0;1389;;2.6;1.54;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;11;;;;;
234917;82;;;Плавпричал № 82;824;Плавучий объект, причальный железобетоный понтон;Р1,2 IV;Речной регистр, Fleetphoto;Свирская судоверфь;Свирская судостроительная верфь; Никольский;;Санкт-Петербург  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1986;;;36.3;36;9.4;9;824.3;0;0;0;463;;2.6;1.54;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;11;;;;;
234979;;;;Сервис-Фуд;б/п;Дебаркадер. Плавучий объект, причальный понтон;Р1,2 I;Речной регистр, Fleetphoto;Санкт-Петербург;ОАО «Ремонтно-эксплуатационная база флота (РЭБ флота)»; Санкт-Петербург;;Санкт-Петербург  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2004;;;33;30;8;8;277.3;0;0;0;0;;1;0.85;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;4;;;;;
234980;01;;;Р 01;Р 01;Плавучий объект, причальный понтон/кафе;Р1,2 I;Речной регистр, Fleetphoto;Санкт-Петербург;Ремонтно-эксплуатационная база флота; Санкт-Петербург;;Санкт-Петербург  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2007;;;37.4;37.2;8.6;8;591.47;0;45;45;213.5;;2;1.286;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;4;;;;;
235082;2;;;Наплавной мост-4;25285;Плавучий объект, наплавной мост для переправы транспорта и пешеходов;Р1,2 IV;Речной регистр, Fleetphoto;НЛРВПиС, Шлиссельбург;ООО «Невский ССРЗ»; Шлиссельбург;;Санкт-Петербург  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2008;;;25.2;20.3;8.5;8.5;181.1;0;0;41;101.8;;2.3;1.716;;;;;;;0;;;;0;;;;;;;0;;0;;;;3;4;;;;;
235087;;;;НМ-3;27480;Плавучий объект, наплавной мост для переправы транспорта и пешеходов;Р1,2 IV;Речной регистр, Fleetphoto;Шлиссельбург;ООО «Невский ССРЗ»; Шлиссельбург;;Санкт-Петербург  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2007;;;27;23.1;8.5;8.5;345.26;0;40;40;62.67;;1.75;1.21;;;;;;;0;;;;0;;;;;;;0;;0;;;;3;4;;;;;
235116;;;;Плавмост;ПИФР.00000.1480;Плавучий объект, наплавной мост для переправы транспорта и пешеходов;Р1,2 III;Речной регистр, Fleetphoto;Вознесенье;Вознесенская ремонтно-эксплуатационная база флота; Вознесенье;;Санкт-Петербург  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1995;;;74;74;8.21;8;1307.46;0;0;75;0;;2.3;1.6;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;10;;;;;
235139;1;;;ГПН-5;22410;Плавучий объект, причальный комплекс, понтон с вертолетной площадкой;Р1,2 IV;Речной регистр, Fleetphoto;Шлиссельбург;ООО «Невский ССРЗ»; Шлиссельбург;;Санкт-Петербург  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2008;;;24.6;24.4;15.4;15.2;1058.4;0;0;0;200;;1.5;0.9;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;1;;;;;
235427;;;;Перегружатель-1;Е-067;Понтон. Несамоходный понтон для технологических операций;М-СП3,5;Речной регистр;Австрия;;;;;;;;;;;01.01.1980;;;40.77;40;21;20.68;2430.97;257;315.55;194;1320;;4;2.39;;;;;;;10;;;;0;;;;;;;0;;0;;;;2;4;;;;;
